doc_id,sent_id,original_sent,simplified_sent
174,0,LA SOCIEDAD GENERAL DE AUTORES CREA LA FIGURA DEL DEFENSOR DEL CLIENTE., La Sociedad General de Autores crea la figura del defensor del cliente.
174,1,"El presidente del Consejo de Dirección de la Sociedad General de Autores y Editores (SGAE), Teddy Bautista, anunció en el Foro de la Nueva  Cultura, organizado por Nueva Economía Fórum, que la entidad que preside creará la figura del Defensor del Cliente. ", El presidente de esta Sociedad anunció que creará una figura para defender también los derechos del cliente. Esta figura es el defensor del cliente.
174,2,"Bautista señaló que la creación de esta figura se enmarca dentro de un ambicioso plan, ""un decálogo que vamos a poner en marcha este año para adaptarnos a los nuevos tiempos, ya que esta sociedad se fundó hace 111 años""."," El presidente explicó que la Sociedad de Autores es una institución antigua. Por eso, se reformará para adaptar la Sociedad a los nuevos tiempos."
174,3,"""Vamos a hacer una campaña de información, divulgativa, en los medios de comunicación y en las redes sociales para que la sociedad sepa realmente lo que hace la SGAE, una campaña en la que primará la transparencia"", precisó Bautista."," La Sociedad General de Autores quiere que la gente sepa qué hace esta organización. Por eso, hará una campaña que dará información correcta y clara."
174,4,"Asimismo, explicó que se pondrá en marcha un ""código de buenas prácticas"" y que no realizará ninguna acción de carácter penal contra usuarios individuales en el ámbito digital."," El presidente de la Sociedad indicó que se crará un documento de reglas de comportamiento de la Sociedad General de Autores. Además, añadió que no denunciará a ninguna persona por delitos digitales."
175,0,LA POBLACIÓN DE LOS PAÍSES POBRES CRECE 38 VECES MÁS QUE LA DE LOS RICOS., La población de los países pobres crece más rápido que la población de los países ricos.
175,1,"Los países menos desarrollados agrupan a cerca del 82,1% de las personas que viven en el planeta, una tendencia creciente porque su población aumenta 38 veces más que la de los países ricos. ", Un estudio sobre la población mundial afirma que la mayoría de los habitantes del mundo vive en los países pobres. El estudio también afirma que la población de los países pobres crece más rápido que la población de los países ricos.
175,2,"Así figura en el ""Cuadro de datos de la población mundial 2010"", un informe elaborado por la Oficina de Referencia Democrática, organización con sede en Washington (Estados Unidos), y al que tuvo acceso Servimedia.",
175,3,"El estudio señala que la población mundial se aproxima a los 7.000 millones de habitantes y que la mayor parte del crecimiento demográfico del planeta se debe a los países en desarrollo, en tanto que las naciones más ricas continúan envejeciendo."," Además, en los países más ricos la población cada vez es más mayor."
175,4,"Así, mientras 5.700 millones de personas viven en los países pobres, casi 1.300 millones residen en las naciones más ricas.",
175,5,"Además, los países menos desarrollados han visto aumentar este año su población en más de 81 millones de personas, por los dos millones de los Estados ricos, lo que supone que el crecimiento demográfico en las regiones más desfavorecidas es 38 veces superior al de las más prósperas.",
176,0,LAS VENTAS DEL PEQUEÑO COMERCIO CAYERON UN 9% ESTAS NAVIDADES., Las tiendas pequeñas venden menos durante estas Navidades. 
176,1,"La campaña de Navidad y de Reyes cerró este año con un descenso en las ventas de los pequeños comercios y de los establecimientos familiares del 9% en comparación con el ejercicio anterior, según datos de la Federación Nacional de Asociaciones de Trabajadores Autónomos. "," Según una organización de vendedores de tiendas pequeñas, durante estas Navidades las tiendas pequeñas vendieron menos. "
176,2,"Sin embargo, el presidente de la citada asociación, Lorenzo Amor, subraya que esta caída en las ventas podría recuperarse en parte con el periodo de rebajas que comienza este viernes y que cada año supone cerca del 20% de la facturación total de estos comercios."," Sin embargo, la organización asegura que las tiendas pequeñas pueden recuperarse en las rebajas. "
176,3,"Las menores ventas en Navidad y Reyes han supuesto un incremento del ""stock"" de productos por lo que ""éstas rebajas van a ser más agresivas que ningún año, con descuentos que llegarán hasta el 70%"", dijo Amor."," La asociación también afirma que los precios serán muy bajos durante las próximas rebajas. Los precios serán más bajos porque las tiendas no vendieron muchas cosas en Navidad.  Durante las rebajas, las tiendas bajarán mucho los precios para poder vender todos los productos de Navidad.  "
176,4,"Asimismo, admitió que el descenso del 9% en las ventas ha sido ""más moderado de lo esperado"" y recalcó que en algunas comunidades como Cataluña, País Vasco, Navarra o Madrid, la facturación ha superado la del año anterior.",
177,0,LOS CICLISTAS PIDEN MÁS PROTECCIÓN., Los ciclistas piden más protección.
177,1,"El colectivo ConBici (Coordinadora Ibérica en Defensa de la Bici), que agrupa a unas 40 asociaciones ciclistas, reclamó a la Dirección General de Tráfico que amplíe la distancia de seguridad lateral de metro y medio cuando un vehículo adelanta a un ciclista, con el fin de reducir el número de accidentes entre los usuarios de bicicletas. "," Un grupo de ciclistas reclamó a la Dirección General de Tráfico que aumente la distancia entre un ciclista y un coche. Ahora, la distancia que debe haber entre un ciclista y un coche es de un metro y medio. Los ciclistas quieren que la Dirección de Tráfico aumente esta distancia."
177,2,"El portavoz de ConBici, Juan Merallo, hizo esta petición, en declaraciones a Servimedia, después de que dos ciclistas que circulaban en un grupo de 14 bicicletas murieran este domingo en la N-IV, a la altura de Los Palacios (Sevilla), tras ser arrollados por un conductor que no tenía carné ni seguro.", Los ciclistas reclaman esto porque dos ciclistas murieron en una carretera por un golpe de un coche. El conductor del coche no tenía permiso de conducir.
177,3,"Merallo afirmó que ""se está incumpliendo sistemáticamente"" la norma de que los automovilistas deben dejar un metro y medio de distancia entre coche y bici y denunció que ""no existe ninguna multa a ningún conductor"" por incumplir este precepto."," Los ciclistas también dijeron que la distancia entre ciclistas y coches no se cumple. Por eso, los ciclistan piden que se multe a los conductores que no respeten la distancia con los ciclistas."
177,4,"""La Guardia Civil nos ha dicho en varias ocasiones que son muy difíciles de medir"", añadió."," Según la Guardia Civil, no hay multas para los conductores porque la distancia es muy difícil de medir."
178,0,LA UNESCO ADVIERTE DEL DETERIORO DEL PATRIMONIO AUDIOVISUAL MUNDIAL., La ONU advierte del deterioro del material audiovisual del mundo.
178,1,"La Organización de Naciones Unidas para la Educación, las Ciencias y la Cultura ha advertido sobre el ""peligro"" que considera que se cierne sobre el patrimonio audiovisual mundial, y ha llamado a los estados miembros a aumentar los esfuerzos para ""revertir la negligencia y deterioro"" de ese tipo de documentos. "," El material audiovisual son películas, vídeos y material de la radio. La ONU advirtió de que el material audiovisual del mundo está en peligro. La ONU considera que el material audiovisual es parte de la cultura del mundo. Por eso, la ONU pide a los países que conserven y cuiden el material audiovisual."
178,2,"Con motivo del Día Mundial del Patrimonio Audiovisual, la directora general de este oranismo, Irina Bokova, ha difundido un mensaje en el que subraya que ""las películas, los vídeos, los materiales grabados de la radio y otros sonidos capturan para la posteridad la creatividad humana y son testimonios de la historia""."," Las películas, los vídeos y el material de la radio son importantes para la cultura del mundo. La ONU dijo que el material audiovisual es historia y arte."
178,3,"Pero alerta de que una buena cantidad de esos documentos se ha perdido para siempre ""por abandono, destrucción, deterioro químico u obsolescencia tecnológica, y que su desaparición representa el empobrecimiento irremediable de la memoria mundial"".", La ONU también avisó de que parte de ese material audiovisual se perdió para siempre porque no se conservó bien. La pérdida del material audiovisual representa la pérdida de parte de la memoria del mundo.
178,4,"Bokova insta a los estados, las ONG y las instituciones públicas y privadas a promover la sensibilización y el reconocimiento de la importancia de ese patrimonio y a apoyar los esfuerzos para preservarlo.", La ONU pidió a los países y a las organizaciones del mundo que reconozcan la importancia del material audiovisual. La ONU también pidió a los países que ayuden a conservar ese material audiovisual.
179,0,LA SEQUÍA AGRAVA LAS DOS DÉCADAS DE GUERRA EN SOMALIA., Somalia está en guerra desde hace 20 años. La sequía hace que la guerra sea peor para los habitantes de Somalia.
179,1,"Oxfam International afirmó que Somalia, que cumple esta semana dos décadas de guerra civil, sufre la peor sequía en años y cuenta con millones de personas en riesgo de hambre, por lo que reclamó un ""toque de atención"" a la comunidad internacional. "," La Organización Oxfam dijo que Somalia está en guerra desde hace 20 años. También recordó que los habitantes de Somalia sufren por la sequía y el hambre. Por eso, los habitantes de Somalia están en una situación muy difícil."
179,2,"El conflicto del país y la sequía han empujado a cientos de miles de somalíes ""más allá de su capacidad"" de supervivencia, según Oxfam.",
179,3,"Las regiones central y sur sufren los peores efectos, ya que en algunas áreas han caído como máximo un 15% de las lluvias habituales, en tanto que un 25% de la población de la región de Gedo del Sur padece desnutrición aguda, cifra que se eleva al 30% en la cercana Juba."," Por eso, los habitantes de Somalia no tienen alimentos."
